,open,high,low,close,volume,sma_7,sma_30,ema_7,ema_20,rsi_14,macd,macd_signal,macd_histogram,bb_high,bb_low,bb_mid,bb_width,atr,price_momentum_1d,price_momentum_7d,log_return,volatility_14d,dist_from_sma30,volume_sma_7,volume_change_1d,mfi_14,n-transactions,hash-rate,difficulty,mempool-size,utxo-count,close_next_1d,close_pct_change_1d,close_direction_1d,close_next_7d,close_pct_change_7d,close_direction_7d
2024-10-25,68214.05205157402,68214.05205157402,68214.05205157402,68214.05205157402,35892606570.03549,67923.0350694679,64510.70947359766,67450.99726788874,65817.88567012512,62.94735877400976,1585.771060398547,1440.9519062399647,144.81915415858225,70873.34961164831,59331.39424858832,65102.371930118316,0.17728932173852693,916.1716250442774,0.02294530500419234,0.01315864716511661,0.022686020246125017,0.018974816156948706,0.05740663229710771,30257588659.84191,0.09840854740178728,62.300625315998445,524014.0,727655130.0406153,95672703408224.0,62792323.25,187433263.75,66585.66535501445,0.024455514379521537,1,70264.99735573279,-0.029188719580752087,0
2024-10-26,66585.66535501445,66585.66535501445,66585.66535501445,66585.66535501445,48426924850.053406,67654.47023351463,64625.1683322977,67234.66428967017,65891.00754487648,55.37618283058046,1450.815588710997,1442.9246427341711,7.890945976825833,70959.97343798436,59694.14369923433,65327.05856860934,0.17245273223067528,967.0441301525124,-0.023871719207186337,-0.0274583633867036,-0.02416126596736016,0.019203340553205,0.030336431970838844,31463584119.388393,0.3492172755846057,53.49810490408122,597744.0,694363718.8622864,95672703408224.0,55084856.75,187451051.2,67018.1650170265,-0.006453469173651194,0,69507.92256395647,-0.04204207378307345,0
2024-10-27,67018.1650170265,67018.1650170265,67018.1650170265,67018.1650170265,21169467789.89267,67458.65505171088,64688.08153819083,67180.53947150926,65998.35587555743,56.86032533237078,1363.0491313532038,1426.9495404579777,-63.90040910477387,71092.5057814436,59982.247884666474,65537.37683305504,0.16952552014827443,928.8623824281938,0.006495386953124127,-0.020042826366014732,0.00647438283149224,0.019064206280164104,0.03602029034452086,32471952455.736965,-0.5628574836118398,53.94160382080584,700814.0,765702457.1015625,95672703408224.0,53564466.375,187436405.25,67938.55412885673,-0.013547375619512803,0,69299.16036699413,-0.03291519461257453,0
2024-10-28,67938.55412885673,67938.55412885673,67938.55412885673,67938.55412885673,16533385730.434193,67312.33004433943,64759.66660497214,67370.04313584612,66183.13666158594,59.91562873657878,1352.1742676279682,1411.9944858919757,-59.82021826400751,71258.75373133091,60381.11633715415,65819.93503424253,0.16526356928972544,928.2571488140533,0.013733427520678854,-0.014852567154980734,0.013639978615393324,0.018979717271741088,0.04908745968807264,32369027069.686565,-0.21899851736811105,57.36315492890611,702824.0,798993868.2798914,95672703408224.0,53016542.25,187311228.2,69845.304531169,-0.02729962185878021,0,68803.50626277467,-0.012571338016038047,0
2024-10-29,69845.304531169,69845.304531169,69845.304531169,69845.304531169,41990540384.96554,67662.39386916983,64890.03985286399,67988.85848467684,66531.91455392718,65.38512471443997,1480.3501270860725,1425.6656141307951,54.68451295527734,71642.83633632549,60763.04114290372,66202.9387396146,0.16434006405989807,998.1495240639251,0.02806580779885004,0.036359551089717224,0.027679180352608267,0.0156009001564701,0.07636402581260388,32584033397.260204,1.5397423776105659,57.17153401036786,614981.0,746678793.571089,95672703408224.0,58631503.1,187289566.75,72781.11308158132,-0.04033750551632187,0,67793.29782704762,0.030268577719237078,1
2024-10-30,72781.11308158132,72781.11308158132,72781.11308158132,72781.11308158132,65487782004.97014,68438.11746152073,65127.287293362584,69186.92213390296,67127.07631846567,71.77178979124469,1798.0982759583567,1500.1521464963075,297.94612946204916,72332.77990309187,61291.49383867719,66812.13687088453,0.1652586877404046,1136.5537402316684,0.04203301238528079,0.08062332083810753,0.041173624581028086,0.01839349378983666,0.11752102853205702,37453946545.487206,0.559584168352776,58.86085568952795,682099.0,803749784.1625097,95672703408224.0,77925179.625,187246974.4,72342.62171127986,0.006061314339028012,1,69335.42553133758,0.04969591696940534,1
2024-10-31,72342.62171127986,72342.62171127986,72342.62171127986,72342.62171127986,43498144313.67304,69246.49655378598,65430.59883958379,69975.84702824718,67623.79492730512,69.70316431964329,1991.5757388290367,1598.4368649628534,393.1388738661833,72553.93460188893,62285.083237235674,67419.5089195623,0.15231275826860363,1086.6921423795106,-0.00602479615569973,0.0848577823129113,-0.006043018467399258,0.018616259596676107,0.10563899756812982,38999835949.146355,-0.335782294316033,49.90200176952206,562237.0,751434709.4537071,95672703408224.0,93488298.875,187253237.4,70264.99735573279,0.02956841149553613,1,75620.88606963192,-0.04335130846434965,0
2024-11-01,70264.99735573279,70264.99735573279,70264.99735573279,70264.99735573279,45907074188.570145,69539.48874009438,65743.67646665071,70048.13461011858,67875.3380157268,60.76636492500366,1954.7282099937147,1669.6951339690258,285.03307602468885,72536.21451459963,63090.06901180506,67813.14176320235,0.13929667992348294,1157.473014748622,-0.028719229499849952,0.0300663168727775,-0.029139696463487037,0.02061268776689923,0.06877195088679865,40430474180.36559,0.05538006075675028,48.58587870975153,547888.0,727655130.0406153,95672703408224.0,86886072.875,187083202.0,69507.92256395647,0.010891920860959692,1,75987.24178320667,-0.07530533143707963,0
2024-11-02,69507.92256395647,69507.92256395647,69507.92256395647,69507.92256395647,54863092261.31101,69956.95405565752,66038.75522571696,69913.08159857805,68030.82225841534,57.85544540826389,1843.1895278300944,1704.3940127412395,138.79551508885493,72399.33945111034,63856.95926956245,68128.14936033639,0.1253869400791501,1128.873141679172,-0.010774565150034165,0.04388718192363816,-0.010833031119980975,0.020520237993841915,0.05253229450467501,41349926667.68811,0.195090151813045,39.34390696131896,544612.0,670584139.4491944,95672703408224.0,88454572.75,187109936.5,69299.16036699413,0.0030124780135398765,1,76550.0213845611,-0.09199342721574877,0
2024-11-03,69299.16036699413,69299.16036699413,69299.16036699413,69299.16036699413,14709379754.965973,70282.81053422434,66324.465106227,69759.60129068207,68151.61636399428,57.04397170145383,1718.143267940468,1707.1438637810852,10.99940415938272,71984.8575255502,64918.40386321313,68451.63069438166,0.10323280235480296,1063.1509313422557,-0.003003430245958727,0.03403547902853066,-0.0030079495938792004,0.020541982054413925,0.04485064833923314,40427056948.41286,-0.7318893422028473,39.28341803716748,455402.0,627780896.505629,95672703408224.0,77667112.25,187034143.75,68803.50626277467,0.007203907637009843,1,76630.22631415377,-0.09566807120084908,0
2024-11-04,68803.50626277467,68803.50626277467,68803.50626277467,68803.50626277467,37659435506.757034,70406.37512478404,66547.81496589174,69520.57753370522,68213.70111625908,55.06905243688367,1561.0532125001482,1677.925733524898,-116.87252102474986,71947.73833657021,65230.874185762535,68589.30626116638,0.09792873724705689,1022.6154436906273,-0.00715238253385142,0.012731388605612848,-0.007178083443621518,0.020530338026855895,0.033895798051957894,43445064059.316124,1.5602327313660513,34.5455951212265,456826.0,720519107.2542773,95989214149657.64,64396358.5,186815249.0,67793.29782704762,0.014901302460669008,1,80466.71654833542,-0.14494452844431394,0
2024-11-05,67793.29782704762,67793.29782704762,67793.29782704762,67793.29782704762,46183110993.79166,70113.23130990955,66737.86047395352,69088.75760704081,68173.66270776275,51.17989146868641,1339.6007501171116,1610.260736843341,-270.65998672622936,71927.73792218957,65333.98238835116,68630.86015527036,0.09607566507137899,1021.7292288360861,-0.014682513880453385,-0.02937930785605858,-0.01479136881073105,0.01993675791909,0.015814671696075876,44044002717.71986,0.22633572097768861,34.17126223609392,465286.0,702351988.6923242,101646843652784.64,58263700.2,186660184.25,69335.42553133758,-0.022241555344503672,0,88637.42000322911,-0.23516165266793787,0
2024-11-06,69335.42553133758,69335.42553133758,69335.42553133758,69335.42553133758,40025021601.49395,69620.9902313033,66955.31466739436,69150.424588115,68284.30678619845,56.25840864561045,1273.8507374798355,1542.97873697064,-269.12799949080454,71993.48758619335,65437.02086271425,68715.2542244538,0.09541501079313253,1058.9005485113628,0.02274749501380202,-0.04734315544723022,0.022492628558961537,0.020782604793288112,0.03554775114965262,40406465517.22326,-0.1333407226101666,40.916716380780606,501641.0,773092476.7620546,101646843652784.58,61573075.375,186531380.25,75620.88606963192,-0.08311804932445077,0,88264.59974582895,-0.21445941259577161,0
2024-11-07,75620.88606963192,75620.88606963192,75620.88606963192,75620.88606963192,128492534668.23851,70089.31371106788,67399.76453287853,70768.03995849422,68983.02862271592,69.9701539811053,1709.2246367592306,1576.2279169283581,132.9967198308725,73513.02292621619,64746.76360265163,69129.89326443391,0.12680851813313365,1432.2262620672898,0.09065294530360246,0.04531580803686719,0.08677654928139718,0.030352298088926043,0.12197552311541106,52548521282.16119,2.2103051922760857,55.54740006836556,553047.0,788251152.776997,101646843652784.56,61785262.75,186356858.2,75987.24178320667,-0.004821279269748624,0,90488.10007497849,-0.16430021177400778,0
2024-11-08,75987.24178320667,75987.24178320667,75987.24178320667,75987.24178320667,66590396087.4524,70906.777200707,67859.8315781945,72072.84041467233,69650.09654276267,70.54963522844047,2060.07615737147,1672.9975650169806,387.0785923544893,74793.92969819426,64218.0190883255,69505.97439325988,0.1521582957751374,1356.0926514606801,0.004844636615834119,0.0814380508477599,0.0048329391287007676,0.030106356089856564,0.11976761533289401,55503281553.43008,-0.4817566930297891,57.968816816512344,497146.0,717510664.7072663,101646843652784.62,70750142.875,186318743.75,76550.0213845611,-0.007351788950224036,0,87407.51273710128,-0.13065548482364175,0
2024-11-09,76550.0213845611,76550.0213845611,76550.0213845611,76550.0213845611,50687468387.720375,71912.79131793624,68391.59394247377,73192.13565714452,70307.23224198156,71.4607008244168,2356.3772752540826,1809.6735070644013,546.7037681896813,75994.37426768991,63833.68952832069,69914.0318980053,0.17393768331241352,1299.4274335959478,0.007406238049277425,0.10131361377007009,0.007378946537040439,0.028684616572801164,0.11928991520433965,54906763857.202835,-0.2388171363156767,65.17059959720056,577368.0,702351988.6923242,101646843652784.64,77764090.625,186365600.75,76630.22631415377,-0.0010466487370643929,0,90947.97509443703,-0.15830977759456022,0
2024-11-10,76630.22631415377,76630.22631415377,76630.22631415377,76630.22631415377,31430906055.796104,72960.08645324476,68939.42879502142,74051.65832139683,70909.42215361701,71.59556373885994,2568.0668374914094,1961.352173149803,606.7146643416063,77022.21920274405,63572.584306636214,70297.40175469013,0.19132477958490826,1212.340111881428,0.0010477453584205598,0.10578866913157126,0.0010471968563460826,0.028771901767552913,0.11155876475274414,57295553328.75001,-0.37990775519949616,65.86579384048773,558278.0,747828016.7371509,101646843652784.6,76163282.25,186428336.5,80466.71654833542,-0.047677976668491384,0,90606.45489380708,-0.15425201875554873,0
2024-11-11,80466.71654833542,80466.71654833542,80466.71654833542,80466.71654833542,93473126207.67865,74626.259351182,69541.90799720155,75655.42287813147,71819.64066739971,77.15631138479448,3010.6995691791235,2171.221652355667,839.4779168234563,78857.47780180951,63044.511586668676,70950.9946942391,0.22287166350924711,1399.7794063314436,0.05006497329726711,0.16951476631171336,0.04885204158571577,0.03063356619824835,0.15709676173356504,65268937714.59595,1.9739240110274032,69.76657175477585,462458.0,687193312.6773819,101646843652784.64,77852883.5,186450407.25,88637.42000322911,-0.09218119677441006,0,89841.47194135105,-0.10434774932378132,0
2024-11-12,88637.42000322911,88637.42000322911,88637.42000322911,88637.42000322911,133959805308.72511,77603.99109063651,70389.56297659999,78900.92215940589,73421.3339374787,84.23497990842708,3974.975636627627,2531.9724492100595,1443.0031874175675,82875.8558016118,61154.7707936768,72015.3132976443,0.3016175867785265,1883.4168383716044,0.10154140501042619,0.3074658239721342,0.09671047621372927,0.038004878244904484,0.2592409478759708,77808465473.87216,0.43313710307594855,73.92982364636804,503677.0,737722232.7271894,101646843652784.61,79165639.625,186464627.5,88264.59974582895,0.004223893366918974,1,90534.62459650292,-0.020955569228119364,0
2024-11-13,88264.59974582895,88264.59974582895,88264.59974582895,88264.59974582895,152356811694.44943,80308.15883556384,71237.39851192468,81241.84155601166,74834.97830017873,82.97158401111847,4655.423069090946,2956.662573186237,1698.7604959047094,85759.94239860939,60428.747364719835,73094.34488166461,0.34655478580318694,1775.51708258793,-0.004206127134415483,0.2730086974938366,-0.004214997769902881,0.037720774657082776,0.23902053681892985,93855864058.58008,0.1373322866760398,58.735798591188484,570979.0,697299096.6873435,101646843652784.64,83667462.375,186591611.0,90488.10007497849,-0.02457229544334716,0,92251.65240738312,-0.043219308895924735,0
2024-11-14,90488.10007497849,90488.10007497849,90488.10007497849,90488.10007497849,136046309843.60645,82432.04655061336,72052.00201685462,83553.40618575337,76325.75180254062,84.46782529009745,5312.857145635775,3427.901487676145,1884.9556579596301,88740.80753790164,59675.28702776802,74208.04728283483,0.3916761264361797,1807.5158859137591,0.025191303597959402,0.19660195454013585,0.024879232832276624,0.03737465815042119,0.2558721137798675,94934974797.91835,-0.10705462833886015,67.10568229655811,503566.0,641717284.6325549,101646843652784.69,81735421.25,186685319.33333334,87407.51273710128,0.03524396520860629,1,94217.02229634205,-0.039578009689532956,0
2024-11-15,87407.51273710128,87407.51273710128,87407.51273710128,87407.51273710128,99649391847.08359,84063.51382974116,72733.51177659238,84516.93282359035,77381.15760583211,74.67747925099624,5521.650584401359,3846.6513070211877,1674.9992773801714,90417.87934092399,60080.399962954354,75249.13965193917,0.40316048154562306,1898.4495610540055,-0.03404411558342624,0.15029195277908491,-0.034637114118272146,0.037910277827253085,0.2017502056765997,99657688477.86568,-0.26753329831851624,62.93571498440962,562223.0,757933800.7471123,101646843652784.6,79762334.375,186795337.0,90947.97509443703,-0.03892843522529743,0,98509.11859102432,-0.11269622561554993,0
2024-11-16,90947.97509443703,90947.97509443703,90947.97509443703,90947.97509443703,84382485697.84985,86120.36435972343,73510.19280815132,86124.69339130202,78673.23546188972,77.85439320616925,5904.74044003764,4258.269133624479,1646.471306413161,92573.40755416143,60317.85275745796,76445.63015580969,0.42194111986467975,2015.7361893598445,0.04050524087082219,0.18808556091115292,0.03970640371615891,0.03760533460277308,0.2372158420505747,104471262379.31274,-0.15320621497280662,68.6287965257306,602655.0,793304044.7819778,101646843652784.56,68838173.4,186900578.5,90606.45489380708,0.0037692700926243994,1,98927.49494553401,-0.08066028413526716,0
2024-11-17,90606.45489380708,90606.45489380708,90606.45489380708,90606.45489380708,49255174407.368774,88116.96844253106,74286.13779561057,87245.13376692828,79809.73255064376,76.8527819224054,6110.3477987903025,4628.684866657643,1481.662932132659,94330.10245811022,60827.947930004215,77579.02519405722,0.4318455206713834,1896.1493330219948,-0.003755116046017859,0.18238532302327126,-0.0037621841943036027,0.037640126681049525,0.21969532381801718,107017586429.5374,-0.4162867566649101,66.15586094618862,598496.0,757933800.7471123,101646843652784.6,63968900.625,186991666.2,89841.47194135105,0.00851480876176458,1,97679.46381643033,-0.07241039872941568,0
2024-11-18,89841.47194135105,89841.47194135105,89841.47194135105,89841.47194135105,48556083101.64749,89456.21921296185,74998.66622009937,87894.21831053396,80765.1363021397,74.53953079508105,6140.7783110212185,4931.103555530359,1209.6747554908598,95745.99860085115,61411.66852828146,78578.8335645663,0.4369412030576658,1815.3517344101404,-0.008442918921754639,0.11650475867726406,-0.00847876225252602,0.03771164592423135,0.19790759581900208,100600865985.81868,-0.014193256122481568,64.95199054219063,673308.0,789177471.4803329,101766294632436.23,66788550.125,187141267.5,90534.62459650292,-0.007656216152009621,0,98015.9355289458,-0.08339933239917596,0
2024-11-19,90534.62459650292,90534.62459650292,90534.62459650292,90534.62459650292,77391724184.19348,89727.2484405724,75736.85799699437,88554.3198820262,81695.56375874572,75.26600350098806,6149.933729721146,5174.869590368517,975.0641393526294,97170.32677809999,61762.691502524794,79466.5091403124,0.44556676339030643,1735.1946573202642,0.007715286049680525,0.02140410442005969,0.007685675435650454,0.03662251765248248,0.19538395163020636,92519711539.45702,0.5938625861188462,69.38756665053752,810805.0,889845955.1158988,102289407543324.0,70062932.625,187275681.0,92251.65240738312,-0.018612434206574546,0,93004.70093103287,-0.026558618110729904,0
2024-11-20,92251.65240738312,92251.65240738312,92251.65240738312,92251.65240738312,80493234958.49161,90296.82739222299,76513.15210455857,89478.65301336545,82700.90553480643,77.01552996238456,6223.99294319193,5384.694260933199,839.2986822587309,98682.92352484248,62240.99782539264,80461.96067511756,0.45290874586802504,1733.8970254316882,0.01896542696822001,0.04517159396899184,0.018787825272681042,0.036621658018271316,0.20569666612763784,82253486291.46303,0.0400754836126469,70.73237312891008,664866.0,747470602.2973549,102289407543324.0,69914762.375,187378150.25,94217.02229634205,-0.02086002975956114,0,91931.83077291827,0.003478899873699426,1
2024-11-21,94217.02229634205,94217.02229634205,94217.02229634205,94217.02229634205,80747272080.24826,90829.53056670351,77407.22425585809,90663.2453341096,83797.67855971458,78.85887239337919,6367.869492543905,5581.329307255341,786.5401852885643,100188.22145371861,63130.90239057742,81659.56192214802,0.45380256997301327,1750.4308013979196,0.021304441033531463,0.041208979062150375,0.021080674004810337,0.031281470515423196,0.21716058419717607,74353623753.84044,0.0031560058666750823,70.13745467055666,498512.0,732216100.2096539,102289407543324.0,63331904.625,187444353.25,98509.11859102432,-0.04357054814896444,0,95981.18057210564,-0.01838025189154946,0
2024-11-22,98509.11859102432,98509.11859102432,98509.11859102432,98509.11859102432,118163852022.3175,92415.47426012109,78445.82661105476,92624.71364833828,85198.76808650598,82.21367902746299,6750.4144194747205,5815.146329699217,935.2680897755035,102139.8496384814,64079.39380852143,83109.62172350142,0.457954867808012,1931.978336632516,0.04555542289568737,0.12700974442910584,0.04454824938127192,0.032011982293081616,0.25575983894523974,76998546636.01671,0.4633788730953523,71.91845166692428,540305.0,727131266.1804202,102289407543324.0,61262929.6,187442991.25,98927.49494553401,-0.004229121082465759,0,95661.59595817851,0.02976662269037078,1
2024-11-23,98927.49494553401,98927.49494553401,98927.49494553401,98927.49494553401,85746174563.98602,93555.40566742067,79520.61084039179,94200.4089726372,86506.26588260388,82.50510816109266,7006.576058091101,6053.432275377594,953.1437827135069,103702.98357779041,65479.09332706642,84591.03845242842,0.45186689926049334,1823.8639093380282,0.0042470825086420305,0.08773719088095522,0.004238089108540717,0.03210709561035615,0.2440484787534437,77193359331.17902,-0.2743451309644914,73.04296850892428,444699.0,701707096.0342517,102289407543324.0,61314406.75,187516465.0,97679.46381643033,0.012776801595155263,1,97453.2473451042,0.015127742179890324,1
2024-11-24,97679.46381643033,97679.46381643033,97679.46381643033,97679.46381643033,47414200206.70341,94565.8355135097,80502.79123255367,95070.1726835855,87570.37997153975,78.37946100544639,7027.867439208581,6248.319308143791,779.5481310647901,104510.23560596941,67559.43705425295,86034.83633011118,0.42948647464078593,1782.732996464146,-0.012615614393054253,0.07806296947511071,-0.012695866927392555,0.032876602690484556,0.2133674164695393,76930363016.79826,-0.44704005224954146,69.60129473626955,463289.0,681367759.9173166,102289407543324.0,52466613.375,187492655.75,98015.9355289458,-0.003432826618444129,0,96513.14234698225,0.012084587042611838,1
2024-11-25,98015.9355289458,98015.9355289458,98015.9355289458,98015.9355289458,50665680246.86775,95733.61602602321,81550.46690501804,95806.61339492557,88565.1947865308,78.68886481200396,6991.300111575838,6396.915468830201,594.3846427456374,104703.03388263579,70388.90254777641,87545.9682152061,0.391955586698272,1679.4286190392409,0.0034446515098383035,0.09098764090743172,0.003438732287037885,0.03174884196688113,0.20190526490921412,77231734037.544,0.06857608113159008,68.923455929332,604870.0,859336950.9404964,102289407543324.0,42976310.375,187449534.8,93004.70093103287,0.05388151940436847,1,97311.70719084324,0.007236830577038944,1
2024-11-26,93004.70093103287,93004.70093103287,93004.70093103287,93004.70093103287,89476321216.0935,96086.4840738132,82416.68476881825,95106.1352789524,88988.004895531,63.99912698306433,6483.220954063392,6414.17656587684,69.04438818655217,103842.252236269,73616.61173411272,88729.43198519087,0.3406495435156286,1917.4147603873614,-0.05112673333034734,0.02728322280606621,-0.052480033368356396,0.026486575321200672,0.12846932865492455,78958105042.10115,0.7660144062039924,60.43575293013192,475689.0,706791930.0634853,102289407543324.0,47896492.0,187450567.25,91931.83077291827,0.011670279478766199,1,95833.1362300365,-0.029514168170540644,0
2024-11-27,91931.83077291827,91931.83077291827,91931.83077291827,91931.83077291827,97389239315.52954,96040.79526888966,83216.46065695364,94312.55915244386,89268.36926480598,61.358176119649386,5925.685294350056,6316.478311571484,-390.79301722142736,103452.57222437013,75637.38621634025,89544.97922035519,0.3106280916050175,1857.090145939307,-0.011535655159089053,-0.0034668390876352317,-0.011602706985673507,0.026723255084349074,0.10473132415343077,81371819950.24944,0.08843588998619656,62.984950274368884,462119.0,676282925.8880831,102289407543324.0,43875213.125,187603512.0,95981.18057210564,-0.042188997624855284,0,96031.63097759831,-0.04269218551163023,0
2024-11-28,95981.18057210564,95981.18057210564,95981.18057210564,95981.18057210564,81469353259.75,96292.81787971304,84087.65652498486,94729.7145073593,89907.68462740595,66.90857891785669,5744.365484602677,6202.0557461777225,-457.69026157504595,103231.1278294951,77858.22449010513,90544.67615980012,0.28022523703779056,2013.6801211713116,0.04404730945900237,0.018724411287535325,0.04310480400748444,0.028274821655367016,0.141441973039014,81474974404.46397,-0.16346658180788332,61.35621156788945,523480.0,722046432.1511863,102289407543324.0,49075130.9,187938229.25,95661.59595817851,0.0033407827950815427,1,98881.4694561823,-0.029330964639050716,0
2024-11-29,95661.59595817851,95661.59595817851,95661.59595817851,95661.59595817851,49067932024.40325,95886.02893216362,84850.3392875381,94962.6848700641,90455.67618271762,66.10159647762676,5511.349020759677,6063.914401094114,-552.5653803344367,102607.01113545343,80393.49864150859,91500.25488848101,0.2427699520730112,1892.6732992252987,-0.003329659127156104,-0.028906183240434147,-0.003335214777817533,0.02612238274838337,0.12741559740855696,71604128690.47621,-0.39771300420221567,63.869444257581,341781.0,615264917.5372787,102289407543324.0,53781684.0,188054965.66666666,97453.2473451042,-0.018384727402474765,0,97201.50036407741,-0.015842393380051112,0
2024-11-30,97453.2473451042,97453.2473451042,97453.2473451042,97453.2473451042,74670031635.5065,95675.42213210222,85687.36014199891,95585.32548882414,91122.11153151635,68.40244529923451,5408.902625301154,5932.912045935522,-524.0094206343674,101590.61177029717,83492.20010975987,92541.40594002852,0.19557096066020413,1885.4574483467552,0.01872905599138197,-0.014902303967582298,0.018555826825539037,0.024619161426267907,0.13731181802785336,70021822557.83629,0.5217684657745594,63.72234079494602,640943.0,833912780.7943279,102289407543324.0,47877459.0,188177928.2,96513.14234698225,0.009740694119585447,1,99973.85150659826,-0.025212634338967144,0
2024-12-01,96513.14234698225,96513.14234698225,96513.14234698225,96513.14234698225,43580019720.720634,95508.80477932394,86562.29830837388,95817.27970336366,91635.5430377512,65.87581121696647,5192.004308492833,5784.730498446984,-592.7261899541509,100644.99846074972,86042.45599917203,93343.72722996087,0.1564383906119688,1817.932273330698,-0.009646728290057194,-0.011940293526180312,-0.00969355939473852,0.02483046681512803,0.11495586685047318,69474082488.41017,-0.4163653239970263,63.890353294160725,698223.0,803403776.6189257,102289407543324.0,51690538.375,188332296.5,97311.70719084324,-0.008206256645923227,0,99781.82999198174,-0.03275834533463817,0
2024-12-02,97311.70719084324,97311.70719084324,97311.70719084324,97311.70719084324,49147687432.565895,95408.20073102358,87489.0911292701,96190.88657523356,92176.13009995043,66.99118185174981,5026.6047679568,5633.105352348947,-606.5005843921472,100938.11449451806,86616.76868416512,93777.44158934159,0.15271632033924729,1745.120314082862,0.008274156497671603,-0.007184835142389545,0.00824011332159629,0.024558226413177245,0.11227246659883186,69257226372.08133,0.1277573472321778,68.50534498417589,311811.0,649582756.2207783,102892719959890.11,58148658.25,188349645.5,95833.1362300365,0.01542859828001042,1,101235.3717025316,-0.03875784170791208,0
2024-12-03,95833.1362300365,95833.1362300365,95833.1362300365,95833.1362300365,101019861361.49252,95812.26291659553,88373.55699137153,96101.4489889343,92524.41639805386,62.892250234338974,4721.786307495771,5450.841543378312,-729.0552358825407,100898.96118042385,87412.77564668003,94155.86841355194,0.1432325542844522,1726.081074563139,-0.01519417348117258,0.030411745542852087,-0.015310787680545472,0.02517684991355466,0.08440962990086838,70906303535.70976,1.0554346834751671,59.70957179981558,439519.0,811042070.6273791,103919634711492.0,59506498.5,188323663.5,96031.63097759831,-0.0020669725749853374,0,97353.94700820887,-0.015621459888463862,0
2024-12-04,96031.63097759831,96031.63097759831,96031.63097759831,96031.63097759831,87935752287.975,96397.94866012123,89281.16114853232,96083.9944861003,92858.43683420094,63.2176253438651,4444.99323363525,5249.6718814297,-804.6786477944497,101003.82762410451,87862.26229326136,94433.04495868293,0.13916278286475828,1616.9677654916156,0.002071253799785344,0.044596090061634897,0.002069111710996831,0.024818626338452412,0.07560911778281634,69555805388.91626,-0.12952016462086546,60.11402557859784,502912.0,759383340.0141702,103919634711492.0,56969094.6,188391912.0,98881.4694561823,-0.028820753719147052,0,96649.71446771531,-0.006395088630328671,0
2024-12-05,98881.4694561823,98881.4694561823,98881.4694561823,98881.4694561823,98230784298.0459,96812.27564356077,90317.43353617014,96783.36322862082,93432.05898867536,67.60899539788667,4404.814912137153,5080.700487571191,-675.8855754340375,101002.13631891756,89011.34927035641,95006.74279463699,0.12620985306779736,1705.0299592839278,0.029676039546269628,0.030217266205616378,0.029244228055913493,0.02536923044338839,0.0948215154561766,71950295537.24425,0.11707447474101729,60.924516235959196,512490.0,800710324.5047373,103919634711492.0,59074319.5,188418097.0,97201.50036407741,0.017283365851477717,1,101123.61811033697,-0.022172353956997903,0
2024-12-06,97201.50036407741,97201.50036407741,97201.50036407741,97201.50036407741,190460293531.53802,97032.26198726059,91246.30269726148,96887.89751248495,93791.05340538031,62.84576062062953,4189.1242208566255,4902.385234228278,-713.2610133716526,101083.30237033928,89555.53574589876,95319.41905811902,0.12093828034570492,1703.239897342568,-0.016989726197883193,0.016097414960253298,-0.017135707412357096,0.022921073510942205,0.06526508462018663,92149204323.97778,0.9389063712822951,46.59920346817403,414643.0,702558736.3396405,103919634711492.0,65660929.25,188436103.0,99973.85150659826,-0.02773076260183771,0,100000.80836535197,-0.027992853728215028,0
2024-12-07,99973.85150659826,99973.85150659826,99973.85150659826,99973.85150659826,115812632020.44765,97392.34829604547,92058.068211827,97659.3860110133,94379.89131978202,66.98008953672608,4193.552696654384,4760.618726713499,-567.0660300591153,101465.39504668742,90110.18273082972,95787.78888875857,0.11854551031598477,1779.604986283874,0.02852169083951117,0.025864752896001875,0.02812251966924803,0.024190979503757426,0.08598684991473993,98026718664.68367,-0.39193293324799794,48.05460404139791,456101.0,733553974.7075658,103919634711492.0,76999393.5,188453664.25,99781.82999198174,0.0019244136395570877,1,101352.22971292294,-0.013599880439028267,0
2024-12-08,99781.82999198174,99781.82999198174,99781.82999198174,99781.82999198174,61061136199.7846,97859.30367390254,92851.22115211953,98189.9970062554,94894.36166951533,66.42872490496228,4133.914570296853,4635.27789543017,-501.36332513331763,101516.04376946711,91053.56981311309,96284.8067912901,0.10866173288411743,1666.2061668790636,-0.0019207173848239112,0.03386779836934495,-0.0019225643278093524,0.023899908767411358,0.07464208605838032,100524021018.83566,-0.4727592738847023,47.44416253264539,420320.0,754217466.9528493,103919634711492.0,76337314.125,188410477.75,101235.3717025316,-0.014358041918598685,0,101367.01064553364,-0.015638032960200943,0
2024-12-09,101235.3717025316,101235.3717025316,101235.3717025316,101235.3717025316,62677764785.05408,98419.8271755723,93674.06616271852,98951.34068032444,95498.26738694546,68.53986044171786,4156.031450256647,4539.428606395466,-383.3971561388189,101770.54914376198,91869.13914942107,96819.84414659152,0.10226632857774004,1651.015848569835,0.014567198363335976,0.040320580379845206,0.014462116003687587,0.024148239707416187,0.0807193052416296,102456889212.04825,0.026475573267750407,48.06675158700918,403264.0,862700801.2405878,103919634711492.0,74060363.2,188427808.4,97353.94700820887,0.03986920729567811,1,104721.50151808978,-0.03328953237894483,0
